,name,Matchgene,Exist
1,DYBA,AAC_6___Ib.,0
2,DYG1,AAC_6___Ib.,0
3,DYG2,AAC_6___Ib.,0
4,DYG3,AAC_6___Ib.,0
5,DYS2A,AAC_6___Ib.,0
6,DYT1,AAC_6___Ib.,0
7,DYW1A,AAC_6___Ib.,0
8,FAQHA,AAC_6___Ib.,0
9,FAQHYA,AAC_6___Ib.,0
10,HYBA,AAC_6___Ib.,0
11,HYG2,AAC_6___Ib.,0
12,HYG3,AAC_6___Ib.,0
13,HYHNGS,AAC_6___Ib.,0
14,HYLY1,AAC_6___Ib.,0
15,HYLY2,AAC_6___Ib.,0
16,HYLY3,AAC_6___Ib.,0
17,HYSZGW,AAC_6___Ib.,0
18,HYT1,AAC_6___Ib.,0
19,HYY1,AAC_6___Ib.,0
20,HYY2,AAC_6___Ib.,0
21,HYYLWS,AAC_6___Ib.,0
22,HYYLWW,AAC_6___Ib.,0
23,LRDYA,AAC_6___Ib.,0
24,LRDYYA,AAC_6___Ib.,0
25,LRHYA,AAC_6___Ib.,0
26,LRHYYA,AAC_6___Ib.,0
27,LRLSA,AAC_6___Ib.,0
28,LRLSYA,AAC_6___Ib.,0
29,LRQHA,AAC_6___Ib.,0
30,LRQHWA,AAC_6___Ib.,0
31,LRQHYWA,AAC_6___Ib.,0
32,LSBA,AAC_6___Ib.,0
33,LSDG1,AAC_6___Ib.,0
34,LSDG2,AAC_6___Ib.,0
35,LSDG3,AAC_6___Ib.,0
36,LSGG1,AAC_6___Ib.,0
37,LSGG2,AAC_6___Ib.,0
38,LSGG3,AAC_6___Ib.,0
39,LSGLB1,AAC_6___Ib.,0
40,LSGY1,AAC_6___Ib.,0
41,LSGY2,AAC_6___Ib.,0
42,LSGY3,AAC_6___Ib.,0
43,LSSA,AAC_6___Ib.,0
44,LSWA,AAC_6___Ib.,0
45,PCQHA,AAC_6___Ib.,0
46,QHBA,AAC_6___Ib.,0
47,QHDG1,AAC_6___Ib.,0
48,QHDG2,AAC_6___Ib.,0
49,QHDG3,AAC_6___Ib.,0
50,QHDT1,AAC_6___Ib.,0
51,QHDW1,AAC_6___Ib.,0
52,QHDW2,AAC_6___Ib.,0
53,QHDW3,AAC_6___Ib.,0
54,QHDYW1,AAC_6___Ib.,0
55,QHDYW2,AAC_6___Ib.,0
56,QHDYW3,AAC_6___Ib.,0
57,QHLW,AAC_6___Ib.,0
58,QHMG1,AAC_6___Ib.,0
59,QHMG2,AAC_6___Ib.,0
60,QHMW1,AAC_6___Ib.,1
61,QHPA,AAC_6___Ib.,0
62,QHPDA,AAC_6___Ib.,0
63,QHWS,AAC_6___Ib.,0
64,QHWW,AAC_6___Ib.,0
65,QHW,AAC_6___Ib.,0
66,QHYWS,AAC_6___Ib.,0
67,TFQHA,AAC_6___Ib.,0
68,DYBA,AAC_6___Ie_APH_2____Ia_bifunctional_protein,0
69,DYG1,AAC_6___Ie_APH_2____Ia_bifunctional_protein,0
70,DYG2,AAC_6___Ie_APH_2____Ia_bifunctional_protein,0
71,DYG3,AAC_6___Ie_APH_2____Ia_bifunctional_protein,0
72,DYS2A,AAC_6___Ie_APH_2____Ia_bifunctional_protein,0
73,DYT1,AAC_6___Ie_APH_2____Ia_bifunctional_protein,0
74,DYW1A,AAC_6___Ie_APH_2____Ia_bifunctional_protein,0
75,FAQHA,AAC_6___Ie_APH_2____Ia_bifunctional_protein,0
76,FAQHYA,AAC_6___Ie_APH_2____Ia_bifunctional_protein,0
77,HYBA,AAC_6___Ie_APH_2____Ia_bifunctional_protein,0
78,HYG2,AAC_6___Ie_APH_2____Ia_bifunctional_protein,0
79,HYG3,AAC_6___Ie_APH_2____Ia_bifunctional_protein,0
80,HYHNGS,AAC_6___Ie_APH_2____Ia_bifunctional_protein,0
81,HYLY1,AAC_6___Ie_APH_2____Ia_bifunctional_protein,0
82,HYLY2,AAC_6___Ie_APH_2____Ia_bifunctional_protein,0
83,HYLY3,AAC_6___Ie_APH_2____Ia_bifunctional_protein,0
84,HYSZGW,AAC_6___Ie_APH_2____Ia_bifunctional_protein,0
85,HYT1,AAC_6___Ie_APH_2____Ia_bifunctional_protein,0
86,HYY1,AAC_6___Ie_APH_2____Ia_bifunctional_protein,0
87,HYY2,AAC_6___Ie_APH_2____Ia_bifunctional_protein,0
88,HYYLWS,AAC_6___Ie_APH_2____Ia_bifunctional_protein,0
89,HYYLWW,AAC_6___Ie_APH_2____Ia_bifunctional_protein,0
90,LRDYA,AAC_6___Ie_APH_2____Ia_bifunctional_protein,0
91,LRDYYA,AAC_6___Ie_APH_2____Ia_bifunctional_protein,0
92,LRHYA,AAC_6___Ie_APH_2____Ia_bifunctional_protein,0
93,LRHYYA,AAC_6___Ie_APH_2____Ia_bifunctional_protein,0
94,LRLSA,AAC_6___Ie_APH_2____Ia_bifunctional_protein,0
95,LRLSYA,AAC_6___Ie_APH_2____Ia_bifunctional_protein,0
96,LRQHA,AAC_6___Ie_APH_2____Ia_bifunctional_protein,0
97,LRQHWA,AAC_6___Ie_APH_2____Ia_bifunctional_protein,0
98,LRQHYWA,AAC_6___Ie_APH_2____Ia_bifunctional_protein,0
99,LSBA,AAC_6___Ie_APH_2____Ia_bifunctional_protein,0
100,LSDG1,AAC_6___Ie_APH_2____Ia_bifunctional_protein,0
101,LSDG2,AAC_6___Ie_APH_2____Ia_bifunctional_protein,0
102,LSDG3,AAC_6___Ie_APH_2____Ia_bifunctional_protein,0
103,LSGG1,AAC_6___Ie_APH_2____Ia_bifunctional_protein,0
104,LSGG2,AAC_6___Ie_APH_2____Ia_bifunctional_protein,0
105,LSGG3,AAC_6___Ie_APH_2____Ia_bifunctional_protein,0
106,LSGLB1,AAC_6___Ie_APH_2____Ia_bifunctional_protein,0
107,LSGY1,AAC_6___Ie_APH_2____Ia_bifunctional_protein,0
108,LSGY2,AAC_6___Ie_APH_2____Ia_bifunctional_protein,0
109,LSGY3,AAC_6___Ie_APH_2____Ia_bifunctional_protein,0
110,LSSA,AAC_6___Ie_APH_2____Ia_bifunctional_protein,0
111,LSWA,AAC_6___Ie_APH_2____Ia_bifunctional_protein,0
112,PCQHA,AAC_6___Ie_APH_2____Ia_bifunctional_protein,0
113,QHBA,AAC_6___Ie_APH_2____Ia_bifunctional_protein,0
114,QHDG1,AAC_6___Ie_APH_2____Ia_bifunctional_protein,0
115,QHDG2,AAC_6___Ie_APH_2____Ia_bifunctional_protein,0
116,QHDG3,AAC_6___Ie_APH_2____Ia_bifunctional_protein,0
117,QHDT1,AAC_6___Ie_APH_2____Ia_bifunctional_protein,0
118,QHDW1,AAC_6___Ie_APH_2____Ia_bifunctional_protein,0
119,QHDW2,AAC_6___Ie_APH_2____Ia_bifunctional_protein,0
120,QHDW3,AAC_6___Ie_APH_2____Ia_bifunctional_protein,0
121,QHDYW1,AAC_6___Ie_APH_2____Ia_bifunctional_protein,0
122,QHDYW2,AAC_6___Ie_APH_2____Ia_bifunctional_protein,0
123,QHDYW3,AAC_6___Ie_APH_2____Ia_bifunctional_protein,0
124,QHLW,AAC_6___Ie_APH_2____Ia_bifunctional_protein,0
125,QHMG1,AAC_6___Ie_APH_2____Ia_bifunctional_protein,1
126,QHMG2,AAC_6___Ie_APH_2____Ia_bifunctional_protein,0
127,QHMW1,AAC_6___Ie_APH_2____Ia_bifunctional_protein,0
128,QHPA,AAC_6___Ie_APH_2____Ia_bifunctional_protein,0
129,QHPDA,AAC_6___Ie_APH_2____Ia_bifunctional_protein,0
130,QHWS,AAC_6___Ie_APH_2____Ia_bifunctional_protein,0
131,QHWW,AAC_6___Ie_APH_2____Ia_bifunctional_protein,0
132,QHW,AAC_6___Ie_APH_2____Ia_bifunctional_protein,0
133,QHYWS,AAC_6___Ie_APH_2____Ia_bifunctional_protein,0
134,TFQHA,AAC_6___Ie_APH_2____Ia_bifunctional_protein,0
135,DYBA,ANT_4___Ib,0
136,DYG1,ANT_4___Ib,0
137,DYG2,ANT_4___Ib,0
138,DYG3,ANT_4___Ib,0
139,DYS2A,ANT_4___Ib,0
140,DYT1,ANT_4___Ib,0
141,DYW1A,ANT_4___Ib,0
142,FAQHA,ANT_4___Ib,0
143,FAQHYA,ANT_4___Ib,0
144,HYBA,ANT_4___Ib,0
145,HYG2,ANT_4___Ib,0
146,HYG3,ANT_4___Ib,0
147,HYHNGS,ANT_4___Ib,0
148,HYLY1,ANT_4___Ib,0
149,HYLY2,ANT_4___Ib,0
150,HYLY3,ANT_4___Ib,0
151,HYSZGW,ANT_4___Ib,0
152,HYT1,ANT_4___Ib,0
153,HYY1,ANT_4___Ib,0
154,HYY2,ANT_4___Ib,0
155,HYYLWS,ANT_4___Ib,0
156,HYYLWW,ANT_4___Ib,0
157,LRDYA,ANT_4___Ib,0
158,LRDYYA,ANT_4___Ib,0
159,LRHYA,ANT_4___Ib,0
160,LRHYYA,ANT_4___Ib,0
161,LRLSA,ANT_4___Ib,0
162,LRLSYA,ANT_4___Ib,0
163,LRQHA,ANT_4___Ib,0
164,LRQHWA,ANT_4___Ib,0
165,LRQHYWA,ANT_4___Ib,0
166,LSBA,ANT_4___Ib,0
167,LSDG1,ANT_4___Ib,0
168,LSDG2,ANT_4___Ib,0
169,LSDG3,ANT_4___Ib,0
170,LSGG1,ANT_4___Ib,0
171,LSGG2,ANT_4___Ib,0
172,LSGG3,ANT_4___Ib,0
173,LSGLB1,ANT_4___Ib,0
174,LSGY1,ANT_4___Ib,0
175,LSGY2,ANT_4___Ib,0
176,LSGY3,ANT_4___Ib,0
177,LSSA,ANT_4___Ib,0
178,LSWA,ANT_4___Ib,0
179,PCQHA,ANT_4___Ib,0
180,QHBA,ANT_4___Ib,0
181,QHDG1,ANT_4___Ib,0
182,QHDG2,ANT_4___Ib,0
183,QHDG3,ANT_4___Ib,0
184,QHDT1,ANT_4___Ib,0
185,QHDW1,ANT_4___Ib,0
186,QHDW2,ANT_4___Ib,0
187,QHDW3,ANT_4___Ib,0
188,QHDYW1,ANT_4___Ib,0
189,QHDYW2,ANT_4___Ib,0
190,QHDYW3,ANT_4___Ib,1
191,QHLW,ANT_4___Ib,0
192,QHMG1,ANT_4___Ib,1
193,QHMG2,ANT_4___Ib,0
194,QHMW1,ANT_4___Ib,0
195,QHPA,ANT_4___Ib,0
196,QHPDA,ANT_4___Ib,0
197,QHWS,ANT_4___Ib,0
198,QHWW,ANT_4___Ib,0
199,QHW,ANT_4___Ib,0
200,QHYWS,ANT_4___Ib,0
201,TFQHA,ANT_4___Ib,0
202,DYBA,ANT_6__Ia,0
203,DYG1,ANT_6__Ia,0
204,DYG2,ANT_6__Ia,0
205,DYG3,ANT_6__Ia,0
206,DYS2A,ANT_6__Ia,0
207,DYT1,ANT_6__Ia,0
208,DYW1A,ANT_6__Ia,0
209,FAQHA,ANT_6__Ia,0
210,FAQHYA,ANT_6__Ia,0
211,HYBA,ANT_6__Ia,0
212,HYG2,ANT_6__Ia,0
213,HYG3,ANT_6__Ia,0
214,HYHNGS,ANT_6__Ia,0
215,HYLY1,ANT_6__Ia,0
216,HYLY2,ANT_6__Ia,0
217,HYLY3,ANT_6__Ia,0
218,HYSZGW,ANT_6__Ia,0
219,HYT1,ANT_6__Ia,0
220,HYY1,ANT_6__Ia,0
221,HYY2,ANT_6__Ia,0
222,HYYLWS,ANT_6__Ia,0
223,HYYLWW,ANT_6__Ia,0
224,LRDYA,ANT_6__Ia,0
225,LRDYYA,ANT_6__Ia,0
226,LRHYA,ANT_6__Ia,0
227,LRHYYA,ANT_6__Ia,0
228,LRLSA,ANT_6__Ia,0
229,LRLSYA,ANT_6__Ia,0
230,LRQHA,ANT_6__Ia,0
231,LRQHWA,ANT_6__Ia,0
232,LRQHYWA,ANT_6__Ia,0
233,LSBA,ANT_6__Ia,0
234,LSDG1,ANT_6__Ia,0
235,LSDG2,ANT_6__Ia,0
236,LSDG3,ANT_6__Ia,0
237,LSGG1,ANT_6__Ia,0
238,LSGG2,ANT_6__Ia,0
239,LSGG3,ANT_6__Ia,0
240,LSGLB1,ANT_6__Ia,0
241,LSGY1,ANT_6__Ia,0
242,LSGY2,ANT_6__Ia,0
243,LSGY3,ANT_6__Ia,0
244,LSSA,ANT_6__Ia,0
245,LSWA,ANT_6__Ia,0
246,PCQHA,ANT_6__Ia,0
247,QHBA,ANT_6__Ia,0
248,QHDG1,ANT_6__Ia,0
249,QHDG2,ANT_6__Ia,0
250,QHDG3,ANT_6__Ia,0
251,QHDT1,ANT_6__Ia,0
252,QHDW1,ANT_6__Ia,0
253,QHDW2,ANT_6__Ia,0
254,QHDW3,ANT_6__Ia,0
255,QHDYW1,ANT_6__Ia,0
256,QHDYW2,ANT_6__Ia,0
257,QHDYW3,ANT_6__Ia,1
258,QHLW,ANT_6__Ia,0
259,QHMG1,ANT_6__Ia,1
260,QHMG2,ANT_6__Ia,0
261,QHMW1,ANT_6__Ia,0
262,QHPA,ANT_6__Ia,0
263,QHPDA,ANT_6__Ia,0
264,QHWS,ANT_6__Ia,0
265,QHWW,ANT_6__Ia,0
266,QHW,ANT_6__Ia,0
267,QHYWS,ANT_6__Ia,0
268,TFQHA,ANT_6__Ia,0
269,DYBA,ANT_9__Ia,0
270,DYG1,ANT_9__Ia,0
271,DYG2,ANT_9__Ia,0
272,DYG3,ANT_9__Ia,0
273,DYS2A,ANT_9__Ia,0
274,DYT1,ANT_9__Ia,0
275,DYW1A,ANT_9__Ia,0
276,FAQHA,ANT_9__Ia,0
277,FAQHYA,ANT_9__Ia,0
278,HYBA,ANT_9__Ia,0
279,HYG2,ANT_9__Ia,0
280,HYG3,ANT_9__Ia,0
281,HYHNGS,ANT_9__Ia,0
282,HYLY1,ANT_9__Ia,0
283,HYLY2,ANT_9__Ia,0
284,HYLY3,ANT_9__Ia,0
285,HYSZGW,ANT_9__Ia,0
286,HYT1,ANT_9__Ia,0
287,HYY1,ANT_9__Ia,0
288,HYY2,ANT_9__Ia,0
289,HYYLWS,ANT_9__Ia,0
290,HYYLWW,ANT_9__Ia,0
291,LRDYA,ANT_9__Ia,0
292,LRDYYA,ANT_9__Ia,0
293,LRHYA,ANT_9__Ia,0
294,LRHYYA,ANT_9__Ia,0
295,LRLSA,ANT_9__Ia,0
296,LRLSYA,ANT_9__Ia,0
297,LRQHA,ANT_9__Ia,0
298,LRQHWA,ANT_9__Ia,0
299,LRQHYWA,ANT_9__Ia,0
300,LSBA,ANT_9__Ia,0
301,LSDG1,ANT_9__Ia,0
302,LSDG2,ANT_9__Ia,0
303,LSDG3,ANT_9__Ia,0
304,LSGG1,ANT_9__Ia,0
305,LSGG2,ANT_9__Ia,0
306,LSGG3,ANT_9__Ia,0
307,LSGLB1,ANT_9__Ia,0
308,LSGY1,ANT_9__Ia,0
309,LSGY2,ANT_9__Ia,0
310,LSGY3,ANT_9__Ia,0
311,LSSA,ANT_9__Ia,0
312,LSWA,ANT_9__Ia,0
313,PCQHA,ANT_9__Ia,0
314,QHBA,ANT_9__Ia,0
315,QHDG1,ANT_9__Ia,0
316,QHDG2,ANT_9__Ia,0
317,QHDG3,ANT_9__Ia,0
318,QHDT1,ANT_9__Ia,0
319,QHDW1,ANT_9__Ia,0
320,QHDW2,ANT_9__Ia,0
321,QHDW3,ANT_9__Ia,0
322,QHDYW1,ANT_9__Ia,0
323,QHDYW2,ANT_9__Ia,0
324,QHDYW3,ANT_9__Ia,1
325,QHLW,ANT_9__Ia,0
326,QHMG1,ANT_9__Ia,0
327,QHMG2,ANT_9__Ia,0
328,QHMW1,ANT_9__Ia,0
329,QHPA,ANT_9__Ia,0
330,QHPDA,ANT_9__Ia,0
331,QHWS,ANT_9__Ia,0
332,QHWW,ANT_9__Ia,0
333,QHW,ANT_9__Ia,0
334,QHYWS,ANT_9__Ia,0
335,TFQHA,ANT_9__Ia,0
336,DYBA,APH_3___IIIa,0
337,DYG1,APH_3___IIIa,0
338,DYG2,APH_3___IIIa,0
339,DYG3,APH_3___IIIa,0
340,DYS2A,APH_3___IIIa,0
341,DYT1,APH_3___IIIa,0
342,DYW1A,APH_3___IIIa,0
343,FAQHA,APH_3___IIIa,0
344,FAQHYA,APH_3___IIIa,0
345,HYBA,APH_3___IIIa,0
346,HYG2,APH_3___IIIa,0
347,HYG3,APH_3___IIIa,0
348,HYHNGS,APH_3___IIIa,0
349,HYLY1,APH_3___IIIa,0
350,HYLY2,APH_3___IIIa,0
351,HYLY3,APH_3___IIIa,0
352,HYSZGW,APH_3___IIIa,0
353,HYT1,APH_3___IIIa,0
354,HYY1,APH_3___IIIa,0
355,HYY2,APH_3___IIIa,0
356,HYYLWS,APH_3___IIIa,0
357,HYYLWW,APH_3___IIIa,0
358,LRDYA,APH_3___IIIa,0
359,LRDYYA,APH_3___IIIa,0
360,LRHYA,APH_3___IIIa,0
361,LRHYYA,APH_3___IIIa,0
362,LRLSA,APH_3___IIIa,0
363,LRLSYA,APH_3___IIIa,0
364,LRQHA,APH_3___IIIa,0
365,LRQHWA,APH_3___IIIa,0
366,LRQHYWA,APH_3___IIIa,0
367,LSBA,APH_3___IIIa,0
368,LSDG1,APH_3___IIIa,0
369,LSDG2,APH_3___IIIa,0
370,LSDG3,APH_3___IIIa,0
371,LSGG1,APH_3___IIIa,0
372,LSGG2,APH_3___IIIa,0
373,LSGG3,APH_3___IIIa,0
374,LSGLB1,APH_3___IIIa,0
375,LSGY1,APH_3___IIIa,0
376,LSGY2,APH_3___IIIa,0
377,LSGY3,APH_3___IIIa,0
378,LSSA,APH_3___IIIa,0
379,LSWA,APH_3___IIIa,0
380,PCQHA,APH_3___IIIa,0
381,QHBA,APH_3___IIIa,0
382,QHDG1,APH_3___IIIa,0
383,QHDG2,APH_3___IIIa,0
384,QHDG3,APH_3___IIIa,0
385,QHDT1,APH_3___IIIa,0
386,QHDW1,APH_3___IIIa,0
387,QHDW2,APH_3___IIIa,0
388,QHDW3,APH_3___IIIa,0
389,QHDYW1,APH_3___IIIa,0
390,QHDYW2,APH_3___IIIa,0
391,QHDYW3,APH_3___IIIa,1
392,QHLW,APH_3___IIIa,0
393,QHMG1,APH_3___IIIa,0
394,QHMG2,APH_3___IIIa,0
395,QHMW1,APH_3___IIIa,0
396,QHPA,APH_3___IIIa,0
397,QHPDA,APH_3___IIIa,0
398,QHWS,APH_3___IIIa,0
399,QHWW,APH_3___IIIa,0
400,QHW,APH_3___IIIa,0
401,QHYWS,APH_3___IIIa,0
402,TFQHA,APH_3___IIIa,0
403,DYBA,APH_3___IIa,0
404,DYG1,APH_3___IIa,0
405,DYG2,APH_3___IIa,0
406,DYG3,APH_3___IIa,0
407,DYS2A,APH_3___IIa,0
408,DYT1,APH_3___IIa,0
409,DYW1A,APH_3___IIa,0
410,FAQHA,APH_3___IIa,0
411,FAQHYA,APH_3___IIa,0
412,HYBA,APH_3___IIa,0
413,HYG2,APH_3___IIa,0
414,HYG3,APH_3___IIa,0
415,HYHNGS,APH_3___IIa,0
416,HYLY1,APH_3___IIa,0
417,HYLY2,APH_3___IIa,0
418,HYLY3,APH_3___IIa,0
419,HYSZGW,APH_3___IIa,0
420,HYT1,APH_3___IIa,0
421,HYY1,APH_3___IIa,0
422,HYY2,APH_3___IIa,0
423,HYYLWS,APH_3___IIa,1
424,HYYLWW,APH_3___IIa,0
425,LRDYA,APH_3___IIa,0
426,LRDYYA,APH_3___IIa,0
427,LRHYA,APH_3___IIa,0
428,LRHYYA,APH_3___IIa,0
429,LRLSA,APH_3___IIa,0
430,LRLSYA,APH_3___IIa,0
431,LRQHA,APH_3___IIa,0
432,LRQHWA,APH_3___IIa,0
433,LRQHYWA,APH_3___IIa,0
434,LSBA,APH_3___IIa,0
435,LSDG1,APH_3___IIa,0
436,LSDG2,APH_3___IIa,0
437,LSDG3,APH_3___IIa,0
438,LSGG1,APH_3___IIa,0
439,LSGG2,APH_3___IIa,0
440,LSGG3,APH_3___IIa,0
441,LSGLB1,APH_3___IIa,0
442,LSGY1,APH_3___IIa,0
443,LSGY2,APH_3___IIa,0
444,LSGY3,APH_3___IIa,0
445,LSSA,APH_3___IIa,0
446,LSWA,APH_3___IIa,0
447,PCQHA,APH_3___IIa,0
448,QHBA,APH_3___IIa,0
449,QHDG1,APH_3___IIa,0
450,QHDG2,APH_3___IIa,0
451,QHDG3,APH_3___IIa,0
452,QHDT1,APH_3___IIa,0
453,QHDW1,APH_3___IIa,0
454,QHDW2,APH_3___IIa,0
455,QHDW3,APH_3___IIa,0
456,QHDYW1,APH_3___IIa,0
457,QHDYW2,APH_3___IIa,0
458,QHDYW3,APH_3___IIa,0
459,QHLW,APH_3___IIa,0
460,QHMG1,APH_3___IIa,0
461,QHMG2,APH_3___IIa,0
462,QHMW1,APH_3___IIa,0
463,QHPA,APH_3___IIa,0
464,QHPDA,APH_3___IIa,0
465,QHWS,APH_3___IIa,0
466,QHWW,APH_3___IIa,0
467,QHW,APH_3___IIa,0
468,QHYWS,APH_3___IIa,0
469,TFQHA,APH_3___IIa,0
470,DYBA,APH_3___Ia,0
471,DYG1,APH_3___Ia,0
472,DYG2,APH_3___Ia,0
473,DYG3,APH_3___Ia,0
474,DYS2A,APH_3___Ia,0
475,DYT1,APH_3___Ia,0
476,DYW1A,APH_3___Ia,0
477,FAQHA,APH_3___Ia,0
478,FAQHYA,APH_3___Ia,0
479,HYBA,APH_3___Ia,0
480,HYG2,APH_3___Ia,0
481,HYG3,APH_3___Ia,0
482,HYHNGS,APH_3___Ia,0
483,HYLY1,APH_3___Ia,0
484,HYLY2,APH_3___Ia,0
485,HYLY3,APH_3___Ia,0
486,HYSZGW,APH_3___Ia,0
487,HYT1,APH_3___Ia,0
488,HYY1,APH_3___Ia,0
489,HYY2,APH_3___Ia,0
490,HYYLWS,APH_3___Ia,0
491,HYYLWW,APH_3___Ia,0
492,LRDYA,APH_3___Ia,0
493,LRDYYA,APH_3___Ia,0
494,LRHYA,APH_3___Ia,0
495,LRHYYA,APH_3___Ia,0
496,LRLSA,APH_3___Ia,0
497,LRLSYA,APH_3___Ia,0
498,LRQHA,APH_3___Ia,0
499,LRQHWA,APH_3___Ia,0
500,LRQHYWA,APH_3___Ia,0
501,LSBA,APH_3___Ia,0
502,LSDG1,APH_3___Ia,0
503,LSDG2,APH_3___Ia,0
504,LSDG3,APH_3___Ia,0
505,LSGG1,APH_3___Ia,0
506,LSGG2,APH_3___Ia,0
507,LSGG3,APH_3___Ia,0
508,LSGLB1,APH_3___Ia,0
509,LSGY1,APH_3___Ia,0
510,LSGY2,APH_3___Ia,0
511,LSGY3,APH_3___Ia,0
512,LSSA,APH_3___Ia,0
513,LSWA,APH_3___Ia,0
514,PCQHA,APH_3___Ia,0
515,QHBA,APH_3___Ia,0
516,QHDG1,APH_3___Ia,0
517,QHDG2,APH_3___Ia,0
518,QHDG3,APH_3___Ia,0
519,QHDT1,APH_3___Ia,0
520,QHDW1,APH_3___Ia,0
521,QHDW2,APH_3___Ia,0
522,QHDW3,APH_3___Ia,0
523,QHDYW1,APH_3___Ia,0
524,QHDYW2,APH_3___Ia,0
525,QHDYW3,APH_3___Ia,0
526,QHLW,APH_3___Ia,0
527,QHMG1,APH_3___Ia,0
528,QHMG2,APH_3___Ia,0
529,QHMW1,APH_3___Ia,1
530,QHPA,APH_3___Ia,0
531,QHPDA,APH_3___Ia,0
532,QHWS,APH_3___Ia,0
533,QHWW,APH_3___Ia,0
534,QHW,APH_3___Ia,0
535,QHYWS,APH_3___Ia,0
536,TFQHA,APH_3___Ia,0
537,DYBA,APH_3____Ib,0
538,DYG1,APH_3____Ib,0
539,DYG2,APH_3____Ib,0
540,DYG3,APH_3____Ib,0
541,DYS2A,APH_3____Ib,0
542,DYT1,APH_3____Ib,0
543,DYW1A,APH_3____Ib,0
544,FAQHA,APH_3____Ib,0
545,FAQHYA,APH_3____Ib,0
546,HYBA,APH_3____Ib,0
547,HYG2,APH_3____Ib,0
548,HYG3,APH_3____Ib,0
549,HYHNGS,APH_3____Ib,0
550,HYLY1,APH_3____Ib,0
551,HYLY2,APH_3____Ib,0
552,HYLY3,APH_3____Ib,0
553,HYSZGW,APH_3____Ib,0
554,HYT1,APH_3____Ib,0
555,HYY1,APH_3____Ib,0
556,HYY2,APH_3____Ib,0
557,HYYLWS,APH_3____Ib,0
558,HYYLWW,APH_3____Ib,0
559,LRDYA,APH_3____Ib,0
560,LRDYYA,APH_3____Ib,0
561,LRHYA,APH_3____Ib,0
562,LRHYYA,APH_3____Ib,0
563,LRLSA,APH_3____Ib,0
564,LRLSYA,APH_3____Ib,0
565,LRQHA,APH_3____Ib,0
566,LRQHWA,APH_3____Ib,0
567,LRQHYWA,APH_3____Ib,0
568,LSBA,APH_3____Ib,0
569,LSDG1,APH_3____Ib,0
570,LSDG2,APH_3____Ib,0
571,LSDG3,APH_3____Ib,0
572,LSGG1,APH_3____Ib,0
573,LSGG2,APH_3____Ib,0
574,LSGG3,APH_3____Ib,0
575,LSGLB1,APH_3____Ib,0
576,LSGY1,APH_3____Ib,0
577,LSGY2,APH_3____Ib,0
578,LSGY3,APH_3____Ib,0
579,LSSA,APH_3____Ib,0
580,LSWA,APH_3____Ib,0
581,PCQHA,APH_3____Ib,0
582,QHBA,APH_3____Ib,0
583,QHDG1,APH_3____Ib,0
584,QHDG2,APH_3____Ib,0
585,QHDG3,APH_3____Ib,0
586,QHDT1,APH_3____Ib,0
587,QHDW1,APH_3____Ib,0
588,QHDW2,APH_3____Ib,0
589,QHDW3,APH_3____Ib,0
590,QHDYW1,APH_3____Ib,0
