,name,Matchgene,Exist
591,QHDYW2,APH_3____Ib,0
592,QHDYW3,APH_3____Ib,0
593,QHLW,APH_3____Ib,0
594,QHMG1,APH_3____Ib,0
595,QHMG2,APH_3____Ib,0
596,QHMW1,APH_3____Ib,1
597,QHPA,APH_3____Ib,0
598,QHPDA,APH_3____Ib,0
599,QHWS,APH_3____Ib,0
600,QHWW,APH_3____Ib,0
601,QHW,APH_3____Ib,0
602,QHYWS,APH_3____Ib,0
603,TFQHA,APH_3____Ib,0
604,DYBA,APH_6__Id,0
605,DYG1,APH_6__Id,0
606,DYG2,APH_6__Id,0
607,DYG3,APH_6__Id,0
608,DYS2A,APH_6__Id,0
609,DYT1,APH_6__Id,0
610,DYW1A,APH_6__Id,0
611,FAQHA,APH_6__Id,0
612,FAQHYA,APH_6__Id,0
613,HYBA,APH_6__Id,0
614,HYG2,APH_6__Id,0
615,HYG3,APH_6__Id,0
616,HYHNGS,APH_6__Id,0
617,HYLY1,APH_6__Id,0
618,HYLY2,APH_6__Id,0
619,HYLY3,APH_6__Id,0
620,HYSZGW,APH_6__Id,0
621,HYT1,APH_6__Id,0
622,HYY1,APH_6__Id,0
623,HYY2,APH_6__Id,0
624,HYYLWS,APH_6__Id,0
625,HYYLWW,APH_6__Id,0
626,LRDYA,APH_6__Id,0
627,LRDYYA,APH_6__Id,0
628,LRHYA,APH_6__Id,0
629,LRHYYA,APH_6__Id,0
630,LRLSA,APH_6__Id,0
631,LRLSYA,APH_6__Id,0
632,LRQHA,APH_6__Id,0
633,LRQHWA,APH_6__Id,0
634,LRQHYWA,APH_6__Id,0
635,LSBA,APH_6__Id,0
636,LSDG1,APH_6__Id,0
637,LSDG2,APH_6__Id,0
638,LSDG3,APH_6__Id,0
639,LSGG1,APH_6__Id,0
640,LSGG2,APH_6__Id,0
641,LSGG3,APH_6__Id,0
642,LSGLB1,APH_6__Id,0
643,LSGY1,APH_6__Id,0
644,LSGY2,APH_6__Id,0
645,LSGY3,APH_6__Id,0
646,LSSA,APH_6__Id,0
647,LSWA,APH_6__Id,0
648,PCQHA,APH_6__Id,0
649,QHBA,APH_6__Id,0
650,QHDG1,APH_6__Id,0
651,QHDG2,APH_6__Id,0
652,QHDG3,APH_6__Id,0
653,QHDT1,APH_6__Id,0
654,QHDW1,APH_6__Id,0
655,QHDW2,APH_6__Id,0
656,QHDW3,APH_6__Id,0
657,QHDYW1,APH_6__Id,0
658,QHDYW2,APH_6__Id,0
659,QHDYW3,APH_6__Id,1
660,QHLW,APH_6__Id,0
661,QHMG1,APH_6__Id,0
662,QHMG2,APH_6__Id,0
663,QHMW1,APH_6__Id,1
664,QHPA,APH_6__Id,0
665,QHPDA,APH_6__Id,0
666,QHWS,APH_6__Id,0
667,QHWW,APH_6__Id,0
668,QHW,APH_6__Id,0
669,QHYWS,APH_6__Id,0
670,TFQHA,APH_6__Id,0
671,DYBA,BLMT,0
672,DYG1,BLMT,0
673,DYG2,BLMT,0
674,DYG3,BLMT,0
675,DYS2A,BLMT,0
676,DYT1,BLMT,0
677,DYW1A,BLMT,0
678,FAQHA,BLMT,0
679,FAQHYA,BLMT,0
680,HYBA,BLMT,0
681,HYG2,BLMT,0
682,HYG3,BLMT,0
683,HYHNGS,BLMT,0
684,HYLY1,BLMT,0
685,HYLY2,BLMT,0
686,HYLY3,BLMT,0
687,HYSZGW,BLMT,0
688,HYT1,BLMT,0
689,HYY1,BLMT,0
690,HYY2,BLMT,0
691,HYYLWS,BLMT,1
692,HYYLWW,BLMT,0
693,LRDYA,BLMT,0
694,LRDYYA,BLMT,0
695,LRHYA,BLMT,0
696,LRHYYA,BLMT,0
697,LRLSA,BLMT,0
698,LRLSYA,BLMT,0
699,LRQHA,BLMT,0
700,LRQHWA,BLMT,0
701,LRQHYWA,BLMT,0
702,LSBA,BLMT,1
703,LSDG1,BLMT,0
704,LSDG2,BLMT,0
705,LSDG3,BLMT,0
706,LSGG1,BLMT,0
707,LSGG2,BLMT,0
708,LSGG3,BLMT,0
709,LSGLB1,BLMT,0
710,LSGY1,BLMT,0
711,LSGY2,BLMT,0
712,LSGY3,BLMT,0
713,LSSA,BLMT,0
714,LSWA,BLMT,0
715,PCQHA,BLMT,0
716,QHBA,BLMT,0
717,QHDG1,BLMT,0
718,QHDG2,BLMT,0
719,QHDG3,BLMT,0
720,QHDT1,BLMT,0
721,QHDW1,BLMT,0
722,QHDW2,BLMT,0
723,QHDW3,BLMT,0
724,QHDYW1,BLMT,0
725,QHDYW2,BLMT,0
726,QHDYW3,BLMT,0
727,QHLW,BLMT,0
728,QHMG1,BLMT,0
729,QHMG2,BLMT,0
730,QHMW1,BLMT,0
731,QHPA,BLMT,0
732,QHPDA,BLMT,0
733,QHWS,BLMT,0
734,QHWW,BLMT,0
735,QHW,BLMT,0
736,QHYWS,BLMT,0
737,TFQHA,BLMT,0
738,DYBA,CRP,0
739,DYG1,CRP,0
740,DYG2,CRP,0
741,DYG3,CRP,0
742,DYS2A,CRP,0
743,DYT1,CRP,0
744,DYW1A,CRP,0
745,FAQHA,CRP,0
746,FAQHYA,CRP,0
747,HYBA,CRP,0
748,HYG2,CRP,0
749,HYG3,CRP,0
750,HYHNGS,CRP,0
751,HYLY1,CRP,0
752,HYLY2,CRP,0
753,HYLY3,CRP,0
754,HYSZGW,CRP,0
755,HYT1,CRP,0
756,HYY1,CRP,0
757,HYY2,CRP,0
758,HYYLWS,CRP,0
759,HYYLWW,CRP,0
760,LRDYA,CRP,0
761,LRDYYA,CRP,0
762,LRHYA,CRP,0
763,LRHYYA,CRP,0
764,LRLSA,CRP,0
765,LRLSYA,CRP,0
766,LRQHA,CRP,0
767,LRQHWA,CRP,0
768,LRQHYWA,CRP,0
769,LSBA,CRP,0
770,LSDG1,CRP,0
771,LSDG2,CRP,0
772,LSDG3,CRP,0
773,LSGG1,CRP,0
774,LSGG2,CRP,0
775,LSGG3,CRP,0
776,LSGLB1,CRP,0
777,LSGY1,CRP,0
778,LSGY2,CRP,0
779,LSGY3,CRP,0
780,LSSA,CRP,0
781,LSWA,CRP,0
782,PCQHA,CRP,0
783,QHBA,CRP,0
784,QHDG1,CRP,0
785,QHDG2,CRP,0
786,QHDG3,CRP,0
787,QHDT1,CRP,0
788,QHDW1,CRP,0
789,QHDW2,CRP,0
790,QHDW3,CRP,0
791,QHDYW1,CRP,0
792,QHDYW2,CRP,0
793,QHDYW3,CRP,0
794,QHLW,CRP,0
795,QHMG1,CRP,0
796,QHMG2,CRP,1
797,QHMW1,CRP,0
798,QHPA,CRP,0
799,QHPDA,CRP,0
800,QHWS,CRP,0
801,QHWW,CRP,0
802,QHW,CRP,0
803,QHYWS,CRP,0
804,TFQHA,CRP,0
805,DYBA,ErmT,0
806,DYG1,ErmT,0
807,DYG2,ErmT,0
808,DYG3,ErmT,0
809,DYS2A,ErmT,0
810,DYT1,ErmT,0
811,DYW1A,ErmT,0
812,FAQHA,ErmT,0
813,FAQHYA,ErmT,0
814,HYBA,ErmT,0
815,HYG2,ErmT,0
816,HYG3,ErmT,0
817,HYHNGS,ErmT,0
818,HYLY1,ErmT,0
819,HYLY2,ErmT,0
820,HYLY3,ErmT,0
821,HYSZGW,ErmT,0
822,HYT1,ErmT,0
823,HYY1,ErmT,1
824,HYY2,ErmT,0
825,HYYLWS,ErmT,0
826,HYYLWW,ErmT,0
827,LRDYA,ErmT,0
828,LRDYYA,ErmT,0
829,LRHYA,ErmT,0
830,LRHYYA,ErmT,0
831,LRLSA,ErmT,0
832,LRLSYA,ErmT,0
833,LRQHA,ErmT,0
834,LRQHWA,ErmT,0
835,LRQHYWA,ErmT,0
836,LSBA,ErmT,0
837,LSDG1,ErmT,0
838,LSDG2,ErmT,0
839,LSDG3,ErmT,0
840,LSGG1,ErmT,0
841,LSGG2,ErmT,0
842,LSGG3,ErmT,0
843,LSGLB1,ErmT,0
844,LSGY1,ErmT,0
845,LSGY2,ErmT,0
846,LSGY3,ErmT,0
847,LSSA,ErmT,0
848,LSWA,ErmT,0
849,PCQHA,ErmT,0
850,QHBA,ErmT,0
851,QHDG1,ErmT,1
852,QHDG2,ErmT,0
853,QHDG3,ErmT,0
854,QHDT1,ErmT,0
855,QHDW1,ErmT,0
856,QHDW2,ErmT,0
857,QHDW3,ErmT,0
858,QHDYW1,ErmT,0
859,QHDYW2,ErmT,0
860,QHDYW3,ErmT,0
861,QHLW,ErmT,0
862,QHMG1,ErmT,0
863,QHMG2,ErmT,0
864,QHMW1,ErmT,0
865,QHPA,ErmT,0
866,QHPDA,ErmT,0
867,QHWS,ErmT,0
868,QHWW,ErmT,0
869,QHW,ErmT,0
870,QHYWS,ErmT,0
871,TFQHA,ErmT,0
872,DYBA,Escherichia_coli_AcrAB_TolC_1,0
873,DYG1,Escherichia_coli_AcrAB_TolC_1,0
874,DYG2,Escherichia_coli_AcrAB_TolC_1,0
875,DYG3,Escherichia_coli_AcrAB_TolC_1,0
876,DYS2A,Escherichia_coli_AcrAB_TolC_1,0
877,DYT1,Escherichia_coli_AcrAB_TolC_1,0
878,DYW1A,Escherichia_coli_AcrAB_TolC_1,0
879,FAQHA,Escherichia_coli_AcrAB_TolC_1,0
880,FAQHYA,Escherichia_coli_AcrAB_TolC_1,0
881,HYBA,Escherichia_coli_AcrAB_TolC_1,0
882,HYG2,Escherichia_coli_AcrAB_TolC_1,0
883,HYG3,Escherichia_coli_AcrAB_TolC_1,0
884,HYHNGS,Escherichia_coli_AcrAB_TolC_1,0
885,HYLY1,Escherichia_coli_AcrAB_TolC_1,0
886,HYLY2,Escherichia_coli_AcrAB_TolC_1,0
887,HYLY3,Escherichia_coli_AcrAB_TolC_1,0
888,HYSZGW,Escherichia_coli_AcrAB_TolC_1,0
889,HYT1,Escherichia_coli_AcrAB_TolC_1,0
890,HYY1,Escherichia_coli_AcrAB_TolC_1,0
891,HYY2,Escherichia_coli_AcrAB_TolC_1,0
892,HYYLWS,Escherichia_coli_AcrAB_TolC_1,0
893,HYYLWW,Escherichia_coli_AcrAB_TolC_1,0
894,LRDYA,Escherichia_coli_AcrAB_TolC_1,0
895,LRDYYA,Escherichia_coli_AcrAB_TolC_1,0
896,LRHYA,Escherichia_coli_AcrAB_TolC_1,0
897,LRHYYA,Escherichia_coli_AcrAB_TolC_1,0
898,LRLSA,Escherichia_coli_AcrAB_TolC_1,0
899,LRLSYA,Escherichia_coli_AcrAB_TolC_1,0
900,LRQHA,Escherichia_coli_AcrAB_TolC_1,0
901,LRQHWA,Escherichia_coli_AcrAB_TolC_1,0
902,LRQHYWA,Escherichia_coli_AcrAB_TolC_1,0
903,LSBA,Escherichia_coli_AcrAB_TolC_1,0
904,LSDG1,Escherichia_coli_AcrAB_TolC_1,0
905,LSDG2,Escherichia_coli_AcrAB_TolC_1,0
906,LSDG3,Escherichia_coli_AcrAB_TolC_1,0
907,LSGG1,Escherichia_coli_AcrAB_TolC_1,1
908,LSGG2,Escherichia_coli_AcrAB_TolC_1,0
909,LSGG3,Escherichia_coli_AcrAB_TolC_1,0
910,LSGLB1,Escherichia_coli_AcrAB_TolC_1,0
911,LSGY1,Escherichia_coli_AcrAB_TolC_1,0
912,LSGY2,Escherichia_coli_AcrAB_TolC_1,0
913,LSGY3,Escherichia_coli_AcrAB_TolC_1,0
914,LSSA,Escherichia_coli_AcrAB_TolC_1,0
915,LSWA,Escherichia_coli_AcrAB_TolC_1,0
916,PCQHA,Escherichia_coli_AcrAB_TolC_1,0
917,QHBA,Escherichia_coli_AcrAB_TolC_1,0
918,QHDG1,Escherichia_coli_AcrAB_TolC_1,0
919,QHDG2,Escherichia_coli_AcrAB_TolC_1,0
920,QHDG3,Escherichia_coli_AcrAB_TolC_1,0
921,QHDT1,Escherichia_coli_AcrAB_TolC_1,0
922,QHDW1,Escherichia_coli_AcrAB_TolC_1,0
923,QHDW2,Escherichia_coli_AcrAB_TolC_1,0
924,QHDW3,Escherichia_coli_AcrAB_TolC_1,0
925,QHDYW1,Escherichia_coli_AcrAB_TolC_1,0
926,QHDYW2,Escherichia_coli_AcrAB_TolC_1,0
927,QHDYW3,Escherichia_coli_AcrAB_TolC_1,1
928,QHLW,Escherichia_coli_AcrAB_TolC_1,0
929,QHMG1,Escherichia_coli_AcrAB_TolC_1,0
930,QHMG2,Escherichia_coli_AcrAB_TolC_1,1
931,QHMW1,Escherichia_coli_AcrAB_TolC_1,0
932,QHPA,Escherichia_coli_AcrAB_TolC_1,0
933,QHPDA,Escherichia_coli_AcrAB_TolC_1,0
934,QHWS,Escherichia_coli_AcrAB_TolC_1,0
935,QHWW,Escherichia_coli_AcrAB_TolC_1,0
936,QHW,Escherichia_coli_AcrAB_TolC_1,0
937,QHYWS,Escherichia_coli_AcrAB_TolC_1,0
938,TFQHA,Escherichia_coli_AcrAB_TolC_1,0
939,DYBA,Escherichia_coli_EF_Tu,0
940,DYG1,Escherichia_coli_EF_Tu,0
941,DYG2,Escherichia_coli_EF_Tu,0
942,DYG3,Escherichia_coli_EF_Tu,0
943,DYS2A,Escherichia_coli_EF_Tu,0
944,DYT1,Escherichia_coli_EF_Tu,0
945,DYW1A,Escherichia_coli_EF_Tu,0
946,FAQHA,Escherichia_coli_EF_Tu,0
947,FAQHYA,Escherichia_coli_EF_Tu,0
948,HYBA,Escherichia_coli_EF_Tu,0
949,HYG2,Escherichia_coli_EF_Tu,0
950,HYG3,Escherichia_coli_EF_Tu,0
951,HYHNGS,Escherichia_coli_EF_Tu,0
952,HYLY1,Escherichia_coli_EF_Tu,0
953,HYLY2,Escherichia_coli_EF_Tu,0
954,HYLY3,Escherichia_coli_EF_Tu,0
955,HYSZGW,Escherichia_coli_EF_Tu,0
956,HYT1,Escherichia_coli_EF_Tu,0
957,HYY1,Escherichia_coli_EF_Tu,0
958,HYY2,Escherichia_coli_EF_Tu,0
959,HYYLWS,Escherichia_coli_EF_Tu,0
960,HYYLWW,Escherichia_coli_EF_Tu,0
961,LRDYA,Escherichia_coli_EF_Tu,0
962,LRDYYA,Escherichia_coli_EF_Tu,0
963,LRHYA,Escherichia_coli_EF_Tu,0
964,LRHYYA,Escherichia_coli_EF_Tu,0
965,LRLSA,Escherichia_coli_EF_Tu,0
966,LRLSYA,Escherichia_coli_EF_Tu,0
967,LRQHA,Escherichia_coli_EF_Tu,0
968,LRQHWA,Escherichia_coli_EF_Tu,0
969,LRQHYWA,Escherichia_coli_EF_Tu,0
970,LSBA,Escherichia_coli_EF_Tu,0
971,LSDG1,Escherichia_coli_EF_Tu,0
972,LSDG2,Escherichia_coli_EF_Tu,0
973,LSDG3,Escherichia_coli_EF_Tu,0
974,LSGG1,Escherichia_coli_EF_Tu,0
975,LSGG2,Escherichia_coli_EF_Tu,0
976,LSGG3,Escherichia_coli_EF_Tu,0
977,LSGLB1,Escherichia_coli_EF_Tu,0
978,LSGY1,Escherichia_coli_EF_Tu,0
979,LSGY2,Escherichia_coli_EF_Tu,0
980,LSGY3,Escherichia_coli_EF_Tu,0
981,LSSA,Escherichia_coli_EF_Tu,0
982,LSWA,Escherichia_coli_EF_Tu,0
983,PCQHA,Escherichia_coli_EF_Tu,0
984,QHBA,Escherichia_coli_EF_Tu,0
985,QHDG1,Escherichia_coli_EF_Tu,0
986,QHDG2,Escherichia_coli_EF_Tu,0
987,QHDG3,Escherichia_coli_EF_Tu,0
988,QHDT1,Escherichia_coli_EF_Tu,0
989,QHDW1,Escherichia_coli_EF_Tu,0
990,QHDW2,Escherichia_coli_EF_Tu,0
991,QHDW3,Escherichia_coli_EF_Tu,0
992,QHDYW1,Escherichia_coli_EF_Tu,0
993,QHDYW2,Escherichia_coli_EF_Tu,1
994,QHDYW3,Escherichia_coli_EF_Tu,0
995,QHLW,Escherichia_coli_EF_Tu,0
996,QHMG1,Escherichia_coli_EF_Tu,0
997,QHMG2,Escherichia_coli_EF_Tu,0
998,QHMW1,Escherichia_coli_EF_Tu,0
999,QHPA,Escherichia_coli_EF_Tu,0
1000,QHPDA,Escherichia_coli_EF_Tu,0
1001,QHWS,Escherichia_coli_EF_Tu,0
1002,QHWW,Escherichia_coli_EF_Tu,0
1003,QHW,Escherichia_coli_EF_Tu,0
1004,QHYWS,Escherichia_coli_EF_Tu,0
1005,TFQHA,Escherichia_coli_EF_Tu,0
1006,DYBA,Escherichia_coli_LamB,0
1007,DYG1,Escherichia_coli_LamB,0
1008,DYG2,Escherichia_coli_LamB,0
1009,DYG3,Escherichia_coli_LamB,0
1010,DYS2A,Escherichia_coli_LamB,0
1011,DYT1,Escherichia_coli_LamB,0
1012,DYW1A,Escherichia_coli_LamB,0
1013,FAQHA,Escherichia_coli_LamB,0
1014,FAQHYA,Escherichia_coli_LamB,0
1015,HYBA,Escherichia_coli_LamB,0
1016,HYG2,Escherichia_coli_LamB,0
1017,HYG3,Escherichia_coli_LamB,0
1018,HYHNGS,Escherichia_coli_LamB,0
1019,HYLY1,Escherichia_coli_LamB,0
1020,HYLY2,Escherichia_coli_LamB,0
1021,HYLY3,Escherichia_coli_LamB,0
1022,HYSZGW,Escherichia_coli_LamB,0
1023,HYT1,Escherichia_coli_LamB,0
1024,HYY1,Escherichia_coli_LamB,0
1025,HYY2,Escherichia_coli_LamB,0
1026,HYYLWS,Escherichia_coli_LamB,0
1027,HYYLWW,Escherichia_coli_LamB,0
1028,LRDYA,Escherichia_coli_LamB,0
1029,LRDYYA,Escherichia_coli_LamB,0
1030,LRHYA,Escherichia_coli_LamB,0
1031,LRHYYA,Escherichia_coli_LamB,0
1032,LRLSA,Escherichia_coli_LamB,0
1033,LRLSYA,Escherichia_coli_LamB,0
1034,LRQHA,Escherichia_coli_LamB,0
1035,LRQHWA,Escherichia_coli_LamB,0
1036,LRQHYWA,Escherichia_coli_LamB,0
1037,LSBA,Escherichia_coli_LamB,0
1038,LSDG1,Escherichia_coli_LamB,0
1039,LSDG2,Escherichia_coli_LamB,0
1040,LSDG3,Escherichia_coli_LamB,0
1041,LSGG1,Escherichia_coli_LamB,1
1042,LSGG2,Escherichia_coli_LamB,0
1043,LSGG3,Escherichia_coli_LamB,0
1044,LSGLB1,Escherichia_coli_LamB,0
1045,LSGY1,Escherichia_coli_LamB,0
1046,LSGY2,Escherichia_coli_LamB,0
1047,LSGY3,Escherichia_coli_LamB,0
1048,LSSA,Escherichia_coli_LamB,0
1049,LSWA,Escherichia_coli_LamB,0
1050,PCQHA,Escherichia_coli_LamB,0
1051,QHBA,Escherichia_coli_LamB,0
1052,QHDG1,Escherichia_coli_LamB,0
1053,QHDG2,Escherichia_coli_LamB,0
1054,QHDG3,Escherichia_coli_LamB,0
1055,QHDT1,Escherichia_coli_LamB,0
1056,QHDW1,Escherichia_coli_LamB,0
1057,QHDW2,Escherichia_coli_LamB,0
1058,QHDW3,Escherichia_coli_LamB,0
1059,QHDYW1,Escherichia_coli_LamB,0
1060,QHDYW2,Escherichia_coli_LamB,0
1061,QHDYW3,Escherichia_coli_LamB,0
1062,QHLW,Escherichia_coli_LamB,0
1063,QHMG1,Escherichia_coli_LamB,0
1064,QHMG2,Escherichia_coli_LamB,0
1065,QHMW1,Escherichia_coli_LamB,0
1066,QHPA,Escherichia_coli_LamB,0
1067,QHPDA,Escherichia_coli_LamB,0
1068,QHWS,Escherichia_coli_LamB,0
1069,QHWW,Escherichia_coli_LamB,0
1070,QHW,Escherichia_coli_LamB,0
1071,QHYWS,Escherichia_coli_LamB,0
1072,TFQHA,Escherichia_coli_LamB,0
1073,DYBA,H_NS,0
1074,DYG1,H_NS,0
1075,DYG2,H_NS,0
1076,DYG3,H_NS,0
1077,DYS2A,H_NS,0
1078,DYT1,H_NS,0
1079,DYW1A,H_NS,0
1080,FAQHA,H_NS,0
1081,FAQHYA,H_NS,0
1082,HYBA,H_NS,0
1083,HYG2,H_NS,0
1084,HYG3,H_NS,0
1085,HYHNGS,H_NS,0
1086,HYLY1,H_NS,0
1087,HYLY2,H_NS,0
1088,HYLY3,H_NS,0
1089,HYSZGW,H_NS,0
1090,HYT1,H_NS,0
1091,HYY1,H_NS,0
1092,HYY2,H_NS,0
1093,HYYLWS,H_NS,0
1094,HYYLWW,H_NS,0
1095,LRDYA,H_NS,1
1096,LRDYYA,H_NS,0
1097,LRHYA,H_NS,0
1098,LRHYYA,H_NS,0
1099,LRLSA,H_NS,0
1100,LRLSYA,H_NS,0
1101,LRQHA,H_NS,0
1102,LRQHWA,H_NS,0
1103,LRQHYWA,H_NS,0
1104,LSBA,H_NS,0
1105,LSDG1,H_NS,0
1106,LSDG2,H_NS,0
1107,LSDG3,H_NS,0
1108,LSGG1,H_NS,0
1109,LSGG2,H_NS,0
1110,LSGG3,H_NS,0
1111,LSGLB1,H_NS,0
1112,LSGY1,H_NS,0
1113,LSGY2,H_NS,0
1114,LSGY3,H_NS,0
1115,LSSA,H_NS,0
1116,LSWA,H_NS,0
1117,PCQHA,H_NS,0
1118,QHBA,H_NS,0
1119,QHDG1,H_NS,0
1120,QHDG2,H_NS,0
1121,QHDG3,H_NS,0
1122,QHDT1,H_NS,0
1123,QHDW1,H_NS,0
1124,QHDW2,H_NS,0
1125,QHDW3,H_NS,0
1126,QHDYW1,H_NS,0
1127,QHDYW2,H_NS,0
1128,QHDYW3,H_NS,0
1129,QHLW,H_NS,0
1130,QHMG1,H_NS,0
1131,QHMG2,H_NS,0
1132,QHMW1,H_NS,0
1133,QHPA,H_NS,0
1134,QHPDA,H_NS,0
1135,QHWS,H_NS,0
1136,QHWW,H_NS,0
1137,QHW,H_NS,0
1138,QHYWS,H_NS,0
1139,TFQHA,H_NS,0
1140,DYBA,Klebsiella_pneumoniae_KpnH.,0
1141,DYG1,Klebsiella_pneumoniae_KpnH.,0
1142,DYG2,Klebsiella_pneumoniae_KpnH.,0
1143,DYG3,Klebsiella_pneumoniae_KpnH.,0
1144,DYS2A,Klebsiella_pneumoniae_KpnH.,0
1145,DYT1,Klebsiella_pneumoniae_KpnH.,0
1146,DYW1A,Klebsiella_pneumoniae_KpnH.,0
1147,FAQHA,Klebsiella_pneumoniae_KpnH.,0
1148,FAQHYA,Klebsiella_pneumoniae_KpnH.,0
1149,HYBA,Klebsiella_pneumoniae_KpnH.,0
1150,HYG2,Klebsiella_pneumoniae_KpnH.,0
1151,HYG3,Klebsiella_pneumoniae_KpnH.,0
1152,HYHNGS,Klebsiella_pneumoniae_KpnH.,0
1153,HYLY1,Klebsiella_pneumoniae_KpnH.,0
1154,HYLY2,Klebsiella_pneumoniae_KpnH.,0
1155,HYLY3,Klebsiella_pneumoniae_KpnH.,0
1156,HYSZGW,Klebsiella_pneumoniae_KpnH.,0
1157,HYT1,Klebsiella_pneumoniae_KpnH.,0
1158,HYY1,Klebsiella_pneumoniae_KpnH.,0
1159,HYY2,Klebsiella_pneumoniae_KpnH.,0
1160,HYYLWS,Klebsiella_pneumoniae_KpnH.,0
1161,HYYLWW,Klebsiella_pneumoniae_KpnH.,0
1162,LRDYA,Klebsiella_pneumoniae_KpnH.,0
1163,LRDYYA,Klebsiella_pneumoniae_KpnH.,0
1164,LRHYA,Klebsiella_pneumoniae_KpnH.,0
1165,LRHYYA,Klebsiella_pneumoniae_KpnH.,0
1166,LRLSA,Klebsiella_pneumoniae_KpnH.,0
1167,LRLSYA,Klebsiella_pneumoniae_KpnH.,0
1168,LRQHA,Klebsiella_pneumoniae_KpnH.,0
1169,LRQHWA,Klebsiella_pneumoniae_KpnH.,0
1170,LRQHYWA,Klebsiella_pneumoniae_KpnH.,0
1171,LSBA,Klebsiella_pneumoniae_KpnH.,0
1172,LSDG1,Klebsiella_pneumoniae_KpnH.,0
1173,LSDG2,Klebsiella_pneumoniae_KpnH.,0
1174,LSDG3,Klebsiella_pneumoniae_KpnH.,0
1175,LSGG1,Klebsiella_pneumoniae_KpnH.,0
1176,LSGG2,Klebsiella_pneumoniae_KpnH.,0
1177,LSGG3,Klebsiella_pneumoniae_KpnH.,0
1178,LSGLB1,Klebsiella_pneumoniae_KpnH.,0
1179,LSGY1,Klebsiella_pneumoniae_KpnH.,0
1180,LSGY2,Klebsiella_pneumoniae_KpnH.,0
1181,LSGY3,Klebsiella_pneumoniae_KpnH.,0
1182,LSSA,Klebsiella_pneumoniae_KpnH.,0
1183,LSWA,Klebsiella_pneumoniae_KpnH.,0
1184,PCQHA,Klebsiella_pneumoniae_KpnH.,0
1185,QHBA,Klebsiella_pneumoniae_KpnH.,0
1186,QHDG1,Klebsiella_pneumoniae_KpnH.,0
1187,QHDG2,Klebsiella_pneumoniae_KpnH.,0
1188,QHDG3,Klebsiella_pneumoniae_KpnH.,0
